"Date","year","month","Local.Site.Name","County","meanlatitude","meanlongitude","PM2.5","Ozone"
2024-04-17,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,51
2024-04-17,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,64,58
2024-04-17,2024,4,"Millbrook School","Wake",35.856111,-78.574167,57,45
2024-04-17,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,55,49
2024-04-17,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,54,46
2024-04-18,2024,4,"Bryson City","Swain",35.434767,-83.442133,41,47
2024-04-18,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,43,45
2024-04-18,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,38.5,47
2024-04-18,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,58,43
2024-04-18,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,28,54
2024-04-18,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42.5,50
2024-04-18,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,43.5,44
2024-04-18,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,39,44
2024-04-18,2024,4,"Linville Falls","Avery",35.972347,-81.933072,27,49
2024-04-18,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,42,45
2024-04-18,2024,4,"Millbrook School","Wake",35.856111,-78.574167,51.5,46
2024-04-18,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,43,45
2024-04-18,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,53,49
2024-04-19,2024,4,"Bryson City","Swain",35.434767,-83.442133,37,47
2024-04-19,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,45,40
2024-04-19,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,61,58
2024-04-19,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,62,43
2024-04-19,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,49
2024-04-19,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,74
2024-04-19,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,59,46
2024-04-19,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,31,38
2024-04-19,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,46
2024-04-19,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,60,39
2024-04-19,2024,4,"Millbrook School","Wake",35.856111,-78.574167,59,43
2024-04-19,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,35,37
2024-04-19,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,60,36
2024-04-20,2024,4,"Bryson City","Swain",35.434767,-83.442133,24,36
2024-04-20,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,57,38
2024-04-20,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,53,39
2024-04-20,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,61,28
2024-04-20,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
2024-04-20,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,54,40
2024-04-20,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,52,37
2024-04-20,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,46,25
2024-04-20,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,41
2024-04-20,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,55,37
2024-04-20,2024,4,"Millbrook School","Wake",35.856111,-78.574167,61,37
2024-04-20,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,54,31
2024-04-20,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,60,39
2024-04-21,2024,4,"Bryson City","Swain",35.434767,-83.442133,21,32
2024-04-21,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,34.5,27
2024-04-21,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,26,31
2024-04-21,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,52,25
2024-04-21,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,9,40
2024-04-21,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,20,33
2024-04-21,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,25,29
2024-04-21,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,15,29
2024-04-21,2024,4,"Linville Falls","Avery",35.972347,-81.933072,17,35
2024-04-21,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,23,27
2024-04-21,2024,4,"Millbrook School","Wake",35.856111,-78.574167,24.5,28
2024-04-21,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34,29
2024-04-21,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,26,28
2024-04-22,2024,4,"Bryson City","Swain",35.434767,-83.442133,16,43
2024-04-22,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,28.5,37
2024-04-22,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,28,44
2024-04-22,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,44,38
2024-04-22,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2024-04-22,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,24,39
2024-04-22,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,23,43
2024-04-22,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,27,37
2024-04-22,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,46
2024-04-22,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,32,42
2024-04-22,2024,4,"Millbrook School","Wake",35.856111,-78.574167,28,39
2024-04-22,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,34
2024-04-22,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,31,38
2024-04-23,2024,4,"Bryson City","Swain",35.434767,-83.442133,52,48
2024-04-23,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,34,51
2024-04-23,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,37,49
2024-04-23,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,52,45
2024-04-23,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,61
2024-04-23,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,36,43
2024-04-23,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,35,46
2024-04-23,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,23,48
2024-04-23,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,50
2024-04-23,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,41,50
2024-04-23,2024,4,"Millbrook School","Wake",35.856111,-78.574167,39,47
2024-04-23,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,48
2024-04-23,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,42,49
2024-04-24,2024,4,"Bryson City","Swain",35.434767,-83.442133,35,48
2024-04-24,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,50.5,54
2024-04-24,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,43,44
2024-04-24,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,57,37
2024-04-24,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,30,58
2024-04-24,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,46
2024-04-24,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,41.5,42
2024-04-24,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,44,38
2024-04-24,2024,4,"Linville Falls","Avery",35.972347,-81.933072,27,49
2024-04-24,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,51,43
2024-04-24,2024,4,"Millbrook School","Wake",35.856111,-78.574167,48,36
2024-04-24,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,44
2024-04-24,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,52,42
2024-04-25,2024,4,"Bryson City","Swain",35.434767,-83.442133,31,50
2024-04-25,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,58,50
2024-04-25,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,38,71
2024-04-25,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,55,48
2024-04-25,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,64
2024-04-25,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,43,71
2024-04-25,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,31,61
2024-04-25,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,43,44
2024-04-25,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,58
2024-04-25,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,35,49
2024-04-25,2024,4,"Millbrook School","Wake",35.856111,-78.574167,53,48
2024-04-25,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,46
2024-04-25,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,55,50
2024-04-26,2024,4,"Bryson City","Swain",35.434767,-83.442133,51,29
2024-04-26,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,46,47
2024-04-26,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,52,47
2024-04-26,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,55,42
2024-04-26,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
2024-04-26,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,50,38
2024-04-26,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,51,44
2024-04-26,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,38,42
2024-04-26,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,35
2024-04-26,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,51,44
2024-04-26,2024,4,"Millbrook School","Wake",35.856111,-78.574167,44,44
2024-04-26,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,NA,43
2024-04-26,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,42,45
2024-04-27,2024,4,"Bryson City","Swain",35.434767,-83.442133,54,43
2024-04-27,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,28,44
2024-04-27,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,52,49
2024-04-27,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,57,45
2024-04-27,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,22,46
2024-04-27,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,41,44
2024-04-27,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,51,45
2024-04-27,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,29,38
2024-04-27,2024,4,"Linville Falls","Avery",35.972347,-81.933072,41,49
2024-04-27,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,44,44
2024-04-27,2024,4,"Millbrook School","Wake",35.856111,-78.574167,36,41
2024-04-27,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,21,38
2024-04-27,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,34,43
2024-04-28,2024,4,"Bryson City","Swain",35.434767,-83.442133,40,44
2024-04-28,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,27.5,47
2024-04-28,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,44,47
2024-04-28,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,54,41
2024-04-28,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,43
2024-04-28,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,30,41
2024-04-28,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,43,44
2024-04-28,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,53,43
2024-04-28,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,44
2024-04-28,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,43,44
2024-04-28,2024,4,"Millbrook School","Wake",35.856111,-78.574167,46,42
2024-04-28,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,31,43
2024-04-28,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,41,44
2024-04-29,2024,4,"Bryson City","Swain",35.434767,-83.442133,33,46
2024-04-29,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,25.5,44
2024-04-29,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,49,77
2024-04-29,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,58,46
2024-04-29,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
2024-04-29,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,45
2024-04-29,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,44,61
2024-04-29,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,42,47
2024-04-29,2024,4,"Linville Falls","Avery",35.972347,-81.933072,NA,48
2024-04-29,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,53,58
2024-04-29,2024,4,"Millbrook School","Wake",35.856111,-78.574167,56,49
2024-04-29,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,34,48
2024-04-29,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,48,49
2024-04-30,2024,4,"Bryson City","Swain",35.434767,-83.442133,24,43
2024-04-30,2024,4,"Castle Hayne","New Hanover",34.364167,-77.838611,28,38
2024-04-30,2024,4,"Clemmons Middle","Forsyth",36.026612,-80.341962,44.5,45
2024-04-30,2024,4,"Durham Armory","Durham",36.0329550008979,-78.904037,55,39
2024-04-30,2024,4,"Frying Pan Mountain","Haywood",35.379167,-82.7925,14,49
2024-04-30,2024,4,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37.5,38
2024-04-30,2024,4,"Hattie Avenue","Forsyth",36.11094,-80.224501,41.5,41
2024-04-30,2024,4,"Leggett","Edgecombe",35.988278,-77.5843,39,40
2024-04-30,2024,4,"Linville Falls","Avery",35.972347,-81.933072,26,38
2024-04-30,2024,4,"Mendenhall School","Guilford",36.1090060008986,-79.802314,51,43
2024-04-30,2024,4,"Millbrook School","Wake",35.856111,-78.574167,50,42
2024-04-30,2024,4,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,22,40
2024-04-30,2024,4,"West Johnston Co.","Johnston",35.59095,-78.4622,46,42
2024-05-01,2024,5,"Bryson City","Swain",35.434767,-83.442133,18,41
2024-05-01,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,26.5,37
2024-05-01,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,31,51
2024-05-01,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,51,44
2024-05-01,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,48
2024-05-01,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,28,50
2024-05-01,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,29,46
2024-05-01,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,38,47
2024-05-01,2024,5,"Linville Falls","Avery",35.972347,-81.933072,NA,47
2024-05-01,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,53,47
2024-05-01,2024,5,"Millbrook School","Wake",35.856111,-78.574167,40,48
2024-05-01,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,27,44
2024-05-01,2024,5,"West Johnston Co.","Johnston",35.59095,-78.4622,38,54
2024-05-02,2024,5,"Bryson City","Swain",35.434767,-83.442133,39,48
2024-05-02,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,29.5,41
2024-05-02,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,43,84
2024-05-02,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,56,67
2024-05-02,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,74
2024-05-02,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,55,67
2024-05-02,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,45,87
2024-05-02,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,39,51
2024-05-02,2024,5,"Linville Falls","Avery",35.972347,-81.933072,NA,58
2024-05-02,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,57,90
2024-05-02,2024,5,"Millbrook School","Wake",35.856111,-78.574167,49,61
2024-05-02,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,46
2024-05-02,2024,5,"West Johnston Co.","Johnston",35.59095,-78.4622,42,64
2024-05-03,2024,5,"Bryson City","Swain",35.434767,-83.442133,51,31
2024-05-03,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,24.5,38
2024-05-03,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,55,61
2024-05-03,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,71,54
2024-05-03,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,40,44
2024-05-03,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,52,46
2024-05-03,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,55.5,51
2024-05-03,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,42,48
2024-05-03,2024,5,"Linville Falls","Avery",35.972347,-81.933072,41,37
2024-05-03,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,55,61
2024-05-03,2024,5,"Millbrook School","Wake",35.856111,-78.574167,52,54
2024-05-03,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,42,49
2024-05-03,2024,5,"West Johnston Co.","Johnston",35.59095,-78.4622,49,54
2024-05-04,2024,5,"Bryson City","Swain",35.434767,-83.442133,33,26
2024-05-04,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,18,30
2024-05-04,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,41,26
2024-05-04,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,52,13
2024-05-04,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,44
2024-05-04,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,27,28
2024-05-04,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,41,18
2024-05-04,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,34,27
2024-05-04,2024,5,"Linville Falls","Avery",35.972347,-81.933072,NA,38
2024-05-04,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,45,11
2024-05-04,2024,5,"Millbrook School","Wake",35.856111,-78.574167,53,23
2024-05-04,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,29,30
2024-05-04,2024,5,"West Johnston Co.","Johnston",35.59095,-78.4622,30,31
2024-05-05,2024,5,"Bryson City","Swain",35.434767,-83.442133,28,38
2024-05-05,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,14,29
2024-05-05,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,17,27
2024-05-05,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,31,21
2024-05-05,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
2024-05-05,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,14,34
2024-05-05,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,17,23
2024-05-05,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,31,25
2024-05-05,2024,5,"Linville Falls","Avery",35.972347,-81.933072,NA,31
2024-05-05,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,18,18
2024-05-05,2024,5,"Millbrook School","Wake",35.856111,-78.574167,29,23
2024-05-05,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,24,28
2024-05-05,2024,5,"West Johnston Co.","Johnston",35.59095,-78.4622,22,24
2024-05-06,2024,5,"Bryson City","Swain",35.434767,-83.442133,27,32
2024-05-06,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,17,31
2024-05-06,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,36,41
2024-05-06,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,45,31
2024-05-06,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,28,41
2024-05-06,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,37,31
2024-05-06,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,40,36
2024-05-06,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,36,35
2024-05-06,2024,5,"Linville Falls","Avery",35.972347,-81.933072,22,41
2024-05-06,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,43,32
2024-05-06,2024,5,"Millbrook School","Wake",35.856111,-78.574167,39.5,31
2024-05-06,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,26,32
2024-05-06,2024,5,"West Johnston Co.","Johnston",35.59095,-78.4622,33,28
2024-05-07,2024,5,"Bryson City","Swain",35.434767,-83.442133,33,32
2024-05-07,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,32,34
2024-05-07,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,38,36
2024-05-07,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,46,39
2024-05-07,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,37
2024-05-07,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,29,32
2024-05-07,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,47,33
2024-05-07,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,47,41
2024-05-07,2024,5,"Linville Falls","Avery",35.972347,-81.933072,NA,34
2024-05-07,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,37,38
2024-05-07,2024,5,"Millbrook School","Wake",35.856111,-78.574167,48,41
2024-05-07,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,33,40
2024-05-07,2024,5,"West Johnston Co.","Johnston",35.59095,-78.4622,39,39
2024-05-08,2024,5,"Bryson City","Swain",35.434767,-83.442133,36,39
2024-05-08,2024,5,"Castle Hayne","New Hanover",34.364167,-77.838611,48,36
2024-05-08,2024,5,"Clemmons Middle","Forsyth",36.026612,-80.341962,54,33
2024-05-08,2024,5,"Durham Armory","Durham",36.0329550008979,-78.904037,59,37
2024-05-08,2024,5,"Frying Pan Mountain","Haywood",35.379167,-82.7925,NA,47
2024-05-08,2024,5,"Garinger High School","Mecklenburg",35.2401000008895,-80.785683,42,35
2024-05-08,2024,5,"Hattie Avenue","Forsyth",36.11094,-80.224501,55,29
2024-05-08,2024,5,"Leggett","Edgecombe",35.988278,-77.5843,54,39
2024-05-08,2024,5,"Linville Falls","Avery",35.972347,-81.933072,NA,30
2024-05-08,2024,5,"Mendenhall School","Guilford",36.1090060008986,-79.802314,53,37
2024-05-08,2024,5,"Millbrook School","Wake",35.856111,-78.574167,56,38
2024-05-08,2024,5,"Pitt Agri. Center","Pitt",35.6412760008938,-77.360126,54,39
